"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ynaM",888.473165007186,-2.63240959377253,0.164711778669851,-15.9819146816995,1.70817449760299e-57,3.39846557988812e-56
"uspF",1404.39670360509,1.01998116108459,0.202509774926602,5.03670087754663,4.7362403450321e-07,1.27697752159843e-06
"ompN",41.8410887938889,-0.415639823608182,0.284114617011726,-1.46293009483221,0.14348650812764,0.187872213421578
"micC",2.08789425100719,1.25560912816907,1.3184675372655,0.952324644088847,0.340932363232957,0.401813142381699
"ydbK",1857.93631491099,1.6326307408833,0.153479229403139,10.637470276808,1.99471519231749e-26,1.65306397366341e-25
"ydbJ",730.880269131275,-0.195906872804993,0.140642098098045,-1.39294617653117,0.1636360673254,0.211392022276202
"hslJ",1537.95954146285,1.71562288488195,0.167768180048841,10.226151850622,1.51417026565721e-24,1.16058307844741e-23
"ldhA",1888.4984346484,0.58946982880531,0.194372555370427,3.03268034770609,0.0024239220897183,0.00433849777084687
"ydbH",200.136565994427,0.542223431536831,0.208495415526437,2.60064918054794,0.0093047553247789,0.0152523814975778
"ynbE",71.0030138259493,0.483817679509213,0.249182968029346,1.94161616797274,0.0521835841188068,0.0746195464656835
"ydbL",37.8368375648725,0.469810833607474,0.295987722384832,1.58726459943039,0.112452729361926,0.151005602220657
"feaR",40.3966351917339,-1.37939299239053,0.338731904871503,-4.07222636118024,4.65658913465852e-05,0.000102363233829689
"feaB",291.50108744629,-1.82813580999537,0.177358858662727,-10.3075528551513,6.51388337718045e-25,5.07751220532411e-24
"tynA",148.886644738387,-1.1301196766639,0.198210443549746,-5.70161519456099,1.18677493695372e-08,3.68261074186483e-08
"paaZ",23.8748975435782,-0.442419567067863,0.433324929206844,-1.02098803287793,0.307260108532492,0.366042035910628
"paaA",20.98961879381,-0.569451743992022,0.415187275755284,-1.37155394022158,0.17020234077901,0.218848600101055
"paaB",2.58167890648925,-0.586472903147804,1.18185016118209,-0.496232874869022,0.619730119139212,0.667317836376748
"paaC",12.8905884274208,-0.547966226225962,0.485489941169659,-1.1286870844446,0.259029859580854,0.314776969382599
"paaD",22.2390325657368,-1.13220657460518,0.39386455774447,-2.87460892924448,0.00404528202950871,0.00702159031956614
"paaE",20.0388524505534,-1.32329443377229,0.4507326572277,-2.93587432051499,0.00332609049439383,0.00584691697435546
"paaF",14.0887021476825,-0.420320629301134,0.488839322704311,-0.859833916338555,0.389880600417034,0.451772916084583
"paaG",6.31513578998308,-0.2471807667501,0.69479071965609,-0.355762907818416,0.722018129314192,0.761539121655601
"paaH",21.8962218651788,-0.942265832952244,0.411571552794211,-2.2894338215435,0.022054158914085,0.0339119614329025
"paaI",17.2325706642778,-0.81958172662929,0.43074272797298,-1.90271750027246,0.0570774171620194,0.080737588803873
"paaJ",48.4681272609157,-1.93755434319939,0.304415370266913,-6.36483743084501,1.95496687076727e-10,6.95085317728932e-10
"paaK",155.219308509029,-1.09391326527928,0.187573946219966,-5.83190409608622,5.47984137383633e-09,1.75374017486713e-08
"paaX",202.977047340433,0.414794454692094,0.163315948161071,2.53982822475489,0.0110906925175845,0.017987288541615
"paaY",46.6260759450788,0.413713195388745,0.279951179072647,1.47780479710495,0.139460034017486,0.183384454180474
"insD-2",126.868043906688,-0.784032800300443,0.215163386652059,-3.64389505342889,0.000268542952994182,0.000543496222530641
"insC-2",110.754250986881,-0.448190200000916,0.212541918369437,-2.10871438179963,0.0349692426881554,0.0516940709373456
"insI-2",159.62326187139,0.411166989970554,0.186209815042447,2.20808441207477,0.0272383894169184,0.0412392209001751
"pdxI",103.589869811732,-0.386770582820988,0.205158046445725,-1.88523233439595,0.0593984771369968,0.0838271466074236
"ydbD",24.5828136563519,0.572919889342268,0.366196946894193,1.5645130146533,0.11769713899855,0.157434207043935
"ynbA",9.20712864130167,-0.177159439408778,0.613968552727125,-0.288548067522141,0.772927241752255,0.807967001004681
"ynbB",4.48429084488918,2.57322703055062,0.99495305307262,2.58627984768122,0.00970181253178263,0.0158701955662375
"ynbC",67.2409170227179,-0.941007571228853,0.260867024208818,-3.60723082606102,0.000309482325696336,0.000620879904227343
"ynbD",112.03618815116,-0.833353921651939,0.200687369509186,-4.1524981053369,3.28865477835541e-05,7.34053320515054e-05
"azoR",344.968766203646,-0.594452424835473,0.175554855321987,-3.38613491347296,0.000708845255151866,0.00136732453662651
"hrpA",5037.94038625532,0.613727207367961,0.181927667790195,3.37346822955885,0.000742276117854326,0.00142532532595651
"ydcF",499.82759619491,-0.232062439761429,0.196887824283118,-1.17865307621934,0.238536347621336,0.293039191204009
"aldA",534.904961994915,-0.719111954363389,0.187789999118734,-3.8293410604295,0.000128486834799463,0.000270780476703573
"cybB",680.961055950168,1.39182976386391,0.160837359688565,8.6536471784849,4.98792475924753e-18,2.79354200693223e-17
"rydC",113.857130969243,-1.06838531059275,0.231789936234917,-4.6092825596619,4.04060875102369e-06,9.97214277962004e-06
"ydcA",184.135830386055,0.657043333414482,0.194525055700566,3.37767970839641,0.000731001706771334,0.00140612579616643
"hokB",199.712017904586,-0.0958242590054375,0.176952825267715,-0.541524323561738,0.58814623696265,0.639809299625181
"mokB",288.531350285931,-0.123051983638142,0.233929261251272,-0.526022195684053,0.598872785473473,0.648916225077528
"sokB",76.4133354517644,-0.161766215123237,0.243221189885483,-0.665099184817747,0.505987056022094,0.563787841839418
"trg",193.633568256736,0.501635988364267,0.193970333631442,2.58614798960656,0.00970552495041678,0.015871557270548
"ydcI",390.540763910547,-1.17587470243751,0.212222710868785,-5.54075809145865,3.01165013477465e-08,9.06951032390334e-08
"ydcJ",94.9700138583016,-1.61400923777455,0.239123875269537,-6.74967832448875,1.48173295026522e-11,5.67860242622506e-11
"opgD",1064.1524730666,0.672689014914794,0.154774823619647,4.34624313685473,1.38489055218789e-05,3.24082031129828e-05
"ydcH",140.187425203182,-0.0371115728604393,0.209919885795888,-0.176789219943288,0.859673956917915,0.883727509154006
"rimL",453.911116644849,-0.819907899060605,0.177781979146039,-4.61187294122253,3.99056906264439e-06,9.85747472175403e-06
"ydcK",154.036557033576,-2.0945656648466,0.240699592138019,-8.70199091839574,3.26111689281081e-18,1.84139499961889e-17
"tehA",1280.78103224334,-1.77774820084801,0.18722018430377,-9.4954943424453,2.19168980077747e-21,1.45084346349307e-20
"tehB",1231.40883236219,-2.09929341461139,0.169366084402831,-12.395004714275,2.78129375865129e-35,3.13450100284811e-34
"ydcL",541.545166846338,-1.57548708030416,0.173667599997633,-9.07185381916742,1.17009010028274e-19,7.07057734940591e-19
"insQ",383.374031436413,-0.56134470882185,0.154151094375071,-3.64152269627111,0.000271030225851639,0.000548127550337022
"ydcO",111.289471118184,-0.578618327912725,0.216838722385111,-2.66842712200215,0.00762073094242323,0.0126881716687899
"sutR",93.9399532778837,0.613260047070757,0.226499901967473,2.70755104855995,0.00677816455967041,0.0113539406955452
"rlhA",819.617229594633,1.24583705039469,0.213360232141857,5.83912492917783,5.24757106652986e-09,1.68331572454284e-08
"yncJ",167.058537313799,-1.50106394644593,0.781329023747944,-1.92116752459227,0.0547105909323833,0.0777689106598825
"hicA",122.154465282736,-0.865142084145293,0.210232496570708,-4.1151681983395,3.86897181344178e-05,8.57679149793953e-05
"hicB",320.082756710271,-0.59785882383355,0.201678301470498,-2.964418182196,0.00303255872593627,0.00536686934445562
"ydcR",356.316613249065,0.0871088789244921,0.15995517120875,0.544583074534118,0.58604029813595,0.638148208462205
"ydcS",46.5293711633122,-0.400803688318909,0.280881007793159,-1.42695190204551,0.153593758941301,0.199918565310701
"ydcT",28.4737748665477,-0.442354681155977,0.339356677080042,-1.30350958455325,0.192400846348547,0.2439201896082
"ydcU",77.0932035815162,-0.978271499969308,0.257598582101591,-3.79765871375604,0.000146069248612059,0.000306661953943261
"ydcV",38.2076517236675,-0.45568215502428,0.347525539330806,-1.31121918665817,0.189783721932366,0.240879339375695
"patD",82.0519691083362,-0.975830054523661,0.248565457825144,-3.92584739272227,8.64249388189091e-05,0.000184536163437043
"yncL",119.503893191585,-1.30069218469517,0.238194284655091,-5.46063557561253,4.74433023390496e-08,1.40343552973968e-07
"ortT",61.4136401518622,-1.28203169722852,0.260345990031969,-4.92433817425453,8.46463434322469e-07,2.22453981237536e-06
"ydcY",705.559746071189,-0.625685458304462,0.14258753493661,-4.3880796353105,1.14355906221309e-05,2.69899528559158e-05
"ydcZ",434.039532079924,-1.81658778663714,0.142721502540687,-12.728199705712,4.12234895163656e-37,4.90675271543609e-36
"mnaT",266.360487190037,-2.03713040244625,0.172426852225707,-11.8144614725069,3.28647998194471e-32,3.32326443678849e-31
"curA",237.455109117535,-1.04979362476572,0.180067358859401,-5.83000512372377,5.54256740234838e-09,1.77175689990382e-08
"mcbR",42.6266952252856,-0.43759017379567,0.320675515205844,-1.3645886668796,0.172382368766535,0.221341853278745
"yncD",117.780714884675,0.383403890212813,0.212946469938118,1.80047074893625,0.0717863383059159,0.0997012375009835
"yncE",2678.17160901821,-4.45096702639076,0.169197314949223,-26.3063691508728,1.62151824341079e-152,1.13116291638442e-150
"ansP",571.074491307079,1.01063468431877,0.139708976037082,7.23385649931704,4.69467838802095e-13,1.97348379835114e-12
"yncG",74.905557827857,-3.41110003203726,0.319081178140096,-10.6903830928554,1.12903658198273e-26,9.4994207684074e-26
"yncH",2.25091725368336,-0.751944562903461,1.26097217099654,-0.596321298914315,0.550960605055452,0.605573174004906
"ydcD",21.8851265253361,-0.784222748534418,0.400018434872117,-1.96046651896213,0.0499412876028321,0.0718419305610044
"yncO",10.6311455791065,-0.380309857717103,0.529954546081515,-0.717627314510489,0.472987111159497,0.532835643826653
"ydcC",12.8956314647731,1.57867794003091,0.584265301806928,2.70198818096609,0.00689262124587156,0.01153864996537
"pptA",62.5890739566759,-0.800501849397258,0.272246557441539,-2.94035618639238,0.003278351471981,0.00577117913736451
"yddH",33.8638315865363,-1.21240762760766,0.348328250605081,-3.4806468482002,0.000500204539107748,0.00097995990580263
"nhoA",245.251603183922,-1.22009899276085,0.163855672447657,-7.44618098681085,9.60809744409945e-14,4.22250598201212e-13
"yddE",941.894662257639,-0.888786138938832,0.151184252076582,-5.87882750174682,4.1318266354843e-09,1.3362967481311e-08
"narV",70.578492722742,-1.39238821638407,0.255514551127235,-5.44934998903732,5.0554242764757e-08,1.4906604166751e-07
"narW",62.7637776441497,-0.48103548421966,0.249107884187594,-1.93103275630333,0.0534790017077479,0.0762740109760348
"narY",161.32796680561,-0.141877398072539,0.191313402260611,-0.741596753787646,0.458331690950465,0.519404883575574
"narZ",538.680475523384,1.18868679255204,0.161623866832105,7.35464888850141,1.91429625878206e-13,8.23550872923335e-13
"narU",223.442470291318,1.1978157799809,0.196865388426019,6.08444069095992,1.16898663900516e-09,3.928222785096e-09
"yddK",3.76074744709047,-0.300913978221445,0.875500244056359,-0.343705190563115,0.731068007241794,0.769665069005105
"yddG",129.385603202375,1.47719421444774,0.20499348131751,7.20605457770504,5.75963254143832e-13,2.4046465860505e-12
"fdnG",467.465188358598,4.33297438329709,0.190769431371545,22.7131482866253,3.32172299746773e-114,1.62000136628714e-112
"fdnH",148.080109034159,1.77379199010573,0.213376265382349,8.31297701704201,9.33305997885387e-17,4.82499939432117e-16
"fdnI",136.965076107235,-0.645367058410306,0.271048218799626,-2.38100460969049,0.01726549589613,0.0270543496967792
"yddM",1392.95124965574,-1.75060642851564,0.199098300773945,-8.79267387873526,1.46041921960776e-18,8.39246122967502e-18
"adhP",1669.38513117584,0.0864636858918958,0.214747496964695,0.402629539873568,0.687220775174777,0.728556737214365
"maeA",9587.17838530964,2.56313392187338,0.127551253480088,20.0949332283396,8.17243821236452e-90,2.79741037194664e-88
"sra",2088.57038298092,-0.278411469945057,0.141529123011385,-1.96716735058594,0.0491639207059854,0.0708160917435143
"bdm",70.7450888839238,1.7328000476128,0.886493320021263,1.95466791286283,0.0506222797349041,0.0726562023945542
"osmC",1862.19908100712,-0.351083690838496,0.150530810092419,-2.33230453368946,0.0196846761992623,0.030566990852109
"ddpF",127.646052597064,-0.544607405036343,0.196903861597055,-2.76585436476015,0.00567738833743848,0.00964193748154806
"ddpD",29.4125440622357,-1.45851822554615,0.358856433913507,-4.06435021838759,4.81664578117652e-05,0.000105586853222211
"ddpC",35.2539919774439,-1.25754397196629,0.332915958324318,-3.7773616449507,0.000158498501404047,0.000331116467489652
"ddpB",17.4079208785341,-0.577799890981924,0.437966708974243,-1.31927810754197,0.187076154019584,0.237881099400537
"ddpA",38.1306591515964,-0.966556794017328,0.307922769409411,-3.13895849881827,0.00169549458682563,0.0030960472723645
"ddpX",9.40185142716712,0.27742266192712,0.623467828032843,0.444967084833295,0.656343541072921,0.700854341184435
"dosP",236.587535190726,-2.76807396060509,0.197779341241021,-13.9957689374231,1.65430676016252e-44,2.4118742209671e-43
"dosC",621.42138377336,-0.201999830581911,0.186352500863975,-1.08396629852238,0.278379741804832,0.335260217894761
"yddY",25.014847832899,-2.7330233861556,0.592569242404887,-4.61215869906423,3.985085451908e-06,9.84834346433408e-06
"yddW",507.115007726103,2.30142304600933,0.180163015549802,12.7741148147754,2.28735124457419e-37,2.76438436597551e-36
"gadC",38829.5525294267,2.44632383170313,0.308941841526796,7.91839596609303,2.40594125605109e-15,1.16206330079733e-14
"gadB",26515.3271013983,2.87415283325165,0.299564261116388,9.5944450200452,8.4369920745359e-22,5.76161875127228e-21
"pqqL",227.346501549859,0.164007592754517,0.180755642749906,0.907344248065537,0.364224781969199,0.425985308453365
"yddB",49.1695606616771,-1.36206139569904,0.292672688665957,-4.65387256292174,3.25758181745559e-06,8.14543257531658e-06
"yddA",34.6045913002991,-2.10688709033145,0.375917286703476,-5.60465603698977,2.08668932893423e-08,6.36752208845877e-08
"yneP",1.78530556962553,-4.25034526201989,1.63634437891601,-2.59746378377608,0.00939150233181131,0.015380852704491
"ydeM",18.9565683319398,1.29420640993467,0.463708358141122,2.79099219846453,0.00525467388246826,0.00898774294422179
"ydeN",180.561399368414,2.60182169932098,0.273923705834266,9.49834440723862,2.13253671785123e-21,1.41424907967246e-20
"ydeO",4.86828633103108,0.361220770510686,0.781705131461179,0.462093385309478,0.644014353504867,0.690364345879269
"ydeP",70.6544484714653,0.355189136786956,0.250273993746643,1.41920113819944,0.155840384236787,0.202603528551293
"ydeQ",29.3225991480509,3.94722237304545,0.557850423629684,7.07577193786577,1.48619108537586e-12,6.04011730937049e-12
"ydeR",33.8952015532457,6.11575105160696,0.896667244450456,6.82053581131442,9.07015733463621e-12,3.5225959881029e-11
"ydeS",39.8065572179352,5.91310515961696,0.777630599316316,7.60400267789833,2.87109307695356e-14,1.30549455009002e-13
"ydeT",122.75927871636,6.55717751361333,0.552846327158434,11.860759837759,1.89249839005562e-32,1.94218968856546e-31
"hipA",152.691728627411,0.548266985227416,0.181035840175351,3.02849968656132,0.00245771332181132,0.00439612402353203
"hipB",89.6626535743733,0.398933818719286,0.215425218698544,1.85184362875145,0.0640482806283675,0.0896545782430615
"lsrK",93.2602608421488,-1.32716797421668,0.2435825102039,-5.44853558289434,5.07862318779259e-08,1.49590018107563e-07
"lsrR",83.8799945368827,-1.96208151138746,0.242949045332877,-8.07610298982286,6.68694102312847e-16,3.31400467432203e-15
"lsrA",45.5437172470026,-0.973702055405111,0.289232071835619,-3.36650790220284,0.000761264010700377,0.0014602596460041
"lsrC",43.0324845123596,-1.43322561356761,0.322568651757662,-4.44316459692543,8.86452982489347e-06,2.11208058214388e-05
"lsrD",21.4230439252403,-1.75990168614825,0.431343150368362,-4.08005015182301,4.50259853359806e-05,9.91363184924447e-05
"lsrB",31.3009306624694,-1.22801620093267,0.339962569565909,-3.61221002212302,0.000303598518538677,0.000609741776846447
"lsrF",53.5003317674604,-0.981184510740023,0.303985910679933,-3.22773022126381,0.00124776590050351,0.00231920333142491
"lsrG",52.5518964437797,-1.03697523021333,0.328078492301597,-3.16075346158339,0.00157361628440719,0.00288592324238537
"tam",295.087836691711,0.340033363306736,0.163856256818725,2.07519303753483,0.0379686476582461,0.0558136082274191
"yneE",381.517454660526,-0.564331808854414,0.170119600695588,-3.31726506849865,0.000909033291579939,0.00172688123746882
"uxaB",306.472222643748,0.721896001494139,0.171879508927255,4.20001200841032,2.66900824424251e-05,6.00608592650898e-05
"dgcF",242.91258350691,-1.17423316048615,0.186935764678528,-6.28147942960766,3.35366180008203e-10,1.17420776240483e-09
"yneG",865.846321422729,-0.817403789885872,0.153416877081339,-5.32799132296572,9.93048669864686e-08,2.85184534633887e-07
"glsB",438.208111383014,0.36680171710517,0.215182795606039,1.70460522214201,0.0882680767615562,0.121006311202223
"sad",256.820866855524,-1.29620450147948,0.162674024132485,-7.96810989579886,1.61119558604015e-15,7.8300695543803e-15
"yneJ",121.216204623422,-0.840048993049989,0.265495951407132,-3.16407458794651,0.00155576918811459,0.00285509290566084
"yneK",13.0111515648757,-0.765861851276749,0.534754718897541,-1.43217408694525,0.152094005783459,0.198060034468961
"ydeA",308.750423343681,0.410162347627252,0.161011696229452,2.54740715881127,0.010852672661097,0.0176375933457108
"marC",195.227091393083,-0.333014725586846,0.177140487900128,-1.87994698182496,0.0601153039775466,0.0847519673113992
"marR",111.485674708267,1.44755358728011,0.332441438725249,4.35431152274752,1.3348577037709e-05,3.12639218252504e-05
"marA",405.344065952134,1.93121291368205,0.273753140938147,7.05457810297196,1.73125189611728e-12,7.00508751798997e-12
"marB",287.086155454074,1.75287284975602,0.353695447042319,4.9558818594187,7.20029587982102e-07,1.90498466604386e-06
"eamA",417.74527295491,-1.7573364714837,0.1770591141479,-9.925139860441,3.23648676317517e-23,2.35307104905783e-22
"ydeE",182.843998940248,-1.44535060045986,0.190879187709182,-7.57207015498177,3.67322990157213e-14,1.65520604967817e-13
"mgtS",831.987272647525,2.7680929187837,0.265004127506412,10.4454709623974,1.53690632595924e-25,1.22574395982075e-24
"mgrR",89.5446464144366,1.34204670703703,0.277145942421439,4.84238266420751,1.28291394551452e-06,3.32087306422287e-06
"dgcZ",550.798279880527,0.92672771702085,0.278284459343588,3.33014541741496,0.000868006392970064,0.00165376489721911
"ydeI",88.2484296157869,-0.574962222181704,0.370328668490506,-1.55257281194379,0.120525225161076,0.160710020774906
"ydeJ",91.5892251097567,0.323724437993212,0.21573920282868,1.50053598858565,0.133475618436024,0.176192719627801
"dcp",1792.91174651469,-0.54105493085329,0.142501538418407,-3.79683571741287,0.000146554842597722,0.000307564256495067
"ydfG",1279.5839472736,-0.218156957163381,0.154456149456372,-1.41242001649796,0.157826326130983,0.204943657706845
"ydfH",1484.02679284119,0.846272054685474,0.154811534691439,5.46646641267534,4.59095367048048e-08,1.36245264825083e-07
"ydfZ",694.696790500761,4.63594730923082,0.241614520656596,19.1873704305207,4.71922191722943e-82,1.42118207572959e-80
"ydfI",117.993582612541,1.0529718120047,0.220493960662891,4.77551316525432,1.79249563162095e-06,4.57547171184023e-06
"ydfJ",72.5885475555956,-1.52382502695164,0.305551088715771,-4.98713663026456,6.12807291774574e-07,1.63148839853608e-06
"ynfT",1291.77005944619,-2.62154649431784,0.150101164827541,-17.4651975374732,2.6378663307367e-68,6.40408869986341e-67
"ydfK",1570.79661834108,-2.22094141145603,0.175611973086772,-12.6468678212427,1.16424428200683e-36,1.35935386401264e-35
"pinQ",257.546150948199,0.0918408328906009,0.190432853068468,0.48227410034959,0.62961124336033,0.676108254512622
"tfaQ",39.67425626008,0.54002945589816,0.328251736993417,1.64516861614959,0.099935043604524,0.135784523004076
"ydfN",32.6205179093138,-1.05648879626919,0.339752104536546,-3.10958720244086,0.00187348973061191,0.00340079114143683
"nohA",20.0426839869724,-1.69523953674482,0.474426341566442,-3.57324075039246,0.000352590311533173,0.000703266451993961
"ynfO",45.2070380374626,-1.6338504964545,0.404135940150975,-4.04282404540447,5.28112520270074e-05,0.000115493178540015
"ydfO",19.375978969935,-0.986960668334183,0.433479198866496,-2.27683513053218,0.0227960728075646,0.0349687806726924
"gnsB",224.099206105857,-0.855782317990037,0.174933695284567,-4.89203818965765,9.9797073809891e-07,2.6016162429816e-06
"ynfN",101.95148967096,-1.59204203232598,0.40952804501373,-3.88750429112274,0.000101280197782142,0.000215088697486467
"ynfR",69.5192820407937,-1.66447137169703,0.403685045426,-4.12319304506451,3.73656289127961e-05,8.30665514071882e-05
"ynfQ",464.991196673597,-2.38542852835514,0.586208316878861,-4.06925057129151,4.71646021202497e-05,0.000103555427205058
"cspI",2177.54778981347,-2.30240385441557,0.316889909870897,-7.26562690290009,3.71312149478863e-13,1.56924942927762e-12
"rzpQ",75.3223819623024,-1.84706649514068,0.365376943718696,-5.0552354955455,4.29860012094791e-07,1.16239378147909e-06
"rrrQ",49.3406296398414,0.843560885968013,0.342865870653281,2.46032328723979,0.0138811912782082,0.022064968310991
"ydfR",52.3983446693895,1.65766681307137,0.300826906517059,5.51036751420828,3.58085249073526e-08,1.071921677156e-07
"essQ",19.2054760980461,2.25390816680079,0.496495441766076,4.53963516519598,5.63516473009591e-06,1.36627333161278e-05
"cspB",5681.64050851673,0.829174819657321,0.245731693903272,3.3743096239906,0.000740010819980701,0.00142229594476244
"cspF",398.238047605346,1.00567036206478,0.268832383824417,3.74088250737536,0.000183375235087654,0.000379632201565763
"ynfS",402.821555148221,0.438340908312099,0.209252662139831,2.09479250504914,0.0361894416710387,0.0533833011373378
"ydfT",85.1827435700029,-0.167450874706695,0.233115070219401,-0.718318530625649,0.472560906943825,0.532464354562956
"ydfU",44.0741936178499,-0.546084626648134,0.303372659731743,-1.80004561759457,0.071853435488947,0.0997441518840269
"rem",43.9028719504825,-1.09774101028843,0.334409556907337,-3.28262451719526,0.00102845553724106,0.00193904155516095
"hokD",211.265500643545,-2.41912633755638,0.260062774561953,-9.30208616604638,1.37716596343749e-20,8.78421484317596e-20
"relE",335.046334258936,-2.33127053762527,0.223851053037952,-10.4143827155909,2.13175992957111e-25,1.68794956492333e-24
"relB",563.201207013182,-2.41666226582846,0.215576431315141,-11.2102341201467,3.63231335812727e-29,3.33834305743435e-28
"ydfV",83.5353049886192,-1.04687021756986,0.331706308754405,-3.15601539657469,0.00159940417557543,0.00292834432278943
"flxA",27.3858921463217,-0.603210398190397,0.408508182164892,-1.47661766526604,0.139778153697254,0.183715097788116
"ydfW",5.30941108832702,-1.10063823344536,0.779343084829581,-1.41226406555725,0.157872222917454,0.20495496360379
"ydfX",6.33465763667542,-1.68514563929683,0.748094077540464,-2.25258518933494,0.0242853158249745,0.0370327547070931
"dicA",378.20328331821,-0.186455959909131,0.16868311603424,-1.10536231658943,0.269002625464915,0.325460695705191
"ydfA",10.9659696518565,0.847076700250098,0.625771629094938,1.35365149339742,0.175847590323699,0.225266404061809
"ydfB",34.6319704376803,-0.392762672380218,0.318269808887175,-1.23405570183834,0.217182148781281,0.270527635915361
"ydfC",32.8467305533565,-0.613450207121592,0.363863128617057,-1.68593671321727,0.091807989658741,0.125578017128151
"dicF",3.37029058704646,0.383431887993207,0.935393276361032,0.40991516368909,0.681868181433203,0.724181065307069
"dicB",3.74449119381048,2.32392536238661,1.08700468421827,2.13791660342097,0.0325235124357772,0.0485605735663962
"ydfD",6.63238656351831,2.8671974369621,0.852224706214611,3.36436789036256,0.000767192035916744,0.00147060706432597
"ynfP",4.40615629649995,-0.360555795108064,0.888073767830163,-0.405997573815306,0.684744383081358,0.726675581583163
"rspB",250.820554144233,-3.50909860089961,0.410603151745681,-8.54620473803151,1.27202281359208e-17,6.89293778338837e-17
"rspA",58.1158442846724,-2.13513611050176,0.458923778193509,-4.6524852534476,3.27958198627526e-06,8.19467719418742e-06
"ynfA",116.041648377331,-0.58132641761958,0.205404532335095,-2.83015379948486,0.00465256329031247,0.00800758160303312
"ynfB",2065.33554597782,1.53778810388689,0.173476229385844,8.86454651067239,7.68160786513423e-19,4.45145540954309e-18
"speG",2185.13911049064,1.73356031381023,0.147403713142468,11.7606285272794,6.2269011082081e-32,6.23935491042452e-31
"ynfC",132.959698753628,0.089763920153802,0.191623380560723,0.468439289042585,0.639470477134871,0.686294410806285
"ynfD",443.12962517822,0.924228692484497,0.179834414830702,5.13933160877231,2.7571744856592e-07,7.60119489268027e-07
"ynfE",791.123536632472,2.04361494891086,0.128441611361031,15.9108479507203,5.32868598979909e-57,1.04506720604209e-55
"ynfF",738.770693702201,3.22695581900829,0.148139837628545,21.7831737273789,3.35040189201795e-105,1.46540197038976e-103
"ynfG",253.856373269144,3.07681914086921,0.210270316679047,14.6326842012875,1.73793027902917e-48,2.82529019697042e-47
"ynfH",796.306188903034,1.0146558425082,0.195346155618211,5.19414287574342,2.05665153886796e-07,5.73303319711751e-07
"dmsD",1335.52028125223,0.134640831511295,0.177016391823618,0.760612224236574,0.446888716161343,0.507899301869491
"clcB",133.785431692652,1.13247647907496,0.188307372153033,6.01397845515374,1.81024579866028e-09,6.00979794964867e-09
"ynfK",729.612903486949,1.31804197511726,0.227283469645289,5.79911058720756,6.66675589765087e-09,2.11516935820115e-08
"mlc",507.798658692956,-0.0664194213669036,0.148390156215562,-0.447599915390736,0.654441964228987,0.699637180381367
"ynfL",51.5105232527861,-0.146547149237022,0.273815304486989,-0.535204376218442,0.592508540513645,0.643284981633314
"ynfM",754.48028956193,-1.28769131403683,0.149048194924732,-8.63942911007479,5.64946061354136e-18,3.14804625290459e-17
"asr",51.8289832783511,0.599650587410537,0.298453488674164,2.00919275587764,0.04451669567189,0.0647312690891256
"ydgU",4.16519435142209,0.651969510363931,0.87157801582055,0.748033450281708,0.454439981329413,0.515524647407656
"ydgD",367.012700200461,0.393898973624324,0.15978509355535,2.46517972897062,0.0136944540514437,0.0217932822054596
"mdtI",850.757701523841,3.69778392433157,0.353648092956494,10.4561115922276,1.37378292592858e-25,1.09723444996991e-24
"mdtJ",1499.50282529758,3.92774087131719,0.335233907590308,11.7164188418473,1.05018209121222e-31,1.04280243327397e-30
"tqsA",337.941597502488,1.57203820947729,0.186302840260955,8.43807967326387,3.22593713010711e-17,1.70615542457008e-16
"pntB",2544.74818640912,-0.764032000750056,0.132027890526842,-5.78689849319923,7.1697873843901e-09,2.26563636900079e-08
"pntA",2502.51531060881,-0.465470115195624,0.16782005171855,-2.77362633623937,0.00554353110876492,0.00943787455681293
"ydgH",2567.49771230036,-0.33859821369935,0.182283425455832,-1.85753703526596,0.0632347871895128,0.0886284110379972
"ydgI",728.569511548097,2.034816421015,0.220603951713054,9.22384393032878,2.86636119691265e-20,1.79914767154734e-19
"folM",486.065378439448,0.0367086695202496,0.15467827937416,0.237322716988938,0.812406439833651,0.842365360286594
"ydgC",195.853810839523,-1.51805416392823,0.17810171566774,-8.5235235283205,1.54771324478741e-17,8.36220361963078e-17
"rstA",2129.99057788019,1.42294115480858,0.176303964530987,8.07095381317123,6.97511011795643e-16,3.45371355436279e-15
"rstB",1515.39812125594,1.04662702539191,0.143910162087409,7.27278053342897,3.52162221663877e-13,1.49404619213982e-12
"tus",307.632936725657,0.0124307436251254,0.160460848948654,0.0774690131989959,0.938250441057347,0.94875195975542
"fumC",377.726812445532,-0.431577198920767,0.164703973160162,-2.62032050982213,0.0087847160591541,0.0144515134931338
"fumA",687.97113846155,-0.508750555633742,0.188758371518306,-2.69524764142397,0.0070336334551205,0.0117568559208884
"manA",3068.15590855129,0.964030029326553,0.158486142273584,6.08274020363505,1.18145703268617e-09,3.96529214807156e-09
"ydgA",6902.08508064213,1.17752614433845,0.128608803398802,9.15587512844723,5.39189870191521e-20,3.32008421745863e-19
"uidC",13.3753132823484,0.328853337260994,0.470102690324216,0.699535110156874,0.484217679044592,0.542934614285808
"uidB",53.0085932636089,-1.00029671246749,0.275195690855687,-3.63485601593976,0.000278135929025037,0.000561879437264288
"uidA",119.842494474947,-0.933826403092277,0.223618825471546,-4.17597400899997,2.96713699302583e-05,6.65251910844807e-05
